web-scraper-order,web-scraper-start-url,type_habit,price,adresse,img
"1739390119-1111","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble homme","12 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1112","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble homme","12 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1113","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble homme","12 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1114","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble homme","12 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1115","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Pantalon Kaki homme","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1116","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1117","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1118","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1119","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1120","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Pantalon Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1121","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble","12 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1122","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble homme","12 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1123","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble homme","12 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1124","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble homme","12 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1125","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble homme - femme","8 000CFA","Guediawaye, Dakar, Sénégal",""
"1739390119-1126","https://sn.coinafrique.com/categorie/vetements-homme?page=106","T-shirt   - baladeurs - caleçons eh coton","2 000CFA","Grand Yoff, Dakar, Sénégal",""
"1739390119-1127","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Pantalons kaki","10 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390119-1128","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Boubous","40 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390119-1129","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Bombers","15 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1130","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Polo Lacoste","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1131","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Polo Lacoste","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1132","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Lacostes","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1133","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Sous vêtements","13 500CFA","Dakar, Sénégal",""
"1739390119-1134","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Caleçons pack de 12","13 500CFA","Sicap Liberté, Dakar, Sénégal",""
"1739390119-1135","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble homme","12 500CFA","Keur Massar, Sénégal",""
"1739390119-1136","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Caleçons homme","7 500CFA","Dakar, Sénégal",""
"1739390119-1137","https://sn.coinafrique.com/categorie/vetements-homme?page=106","T-shirt homme","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1739390119-1138","https://sn.coinafrique.com/categorie/vetements-homme?page=106","T-shirt","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1739390119-1139","https://sn.coinafrique.com/categorie/vetements-homme?page=106","T-shirt homme","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1739390119-1140","https://sn.coinafrique.com/categorie/vetements-homme?page=106","T-shirt homme","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1739390119-1141","https://sn.coinafrique.com/categorie/vetements-homme?page=106","T-shirt homme","Prix sur demande","Sicap Liberté, Dakar, Sénégal",""
"1739390119-1142","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble t-shirt short","8 000CFA","Dakar, Sénégal",""
"1739390119-1143","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Pantalons kaki","7 000CFA","Grand Dakar, Dakar, Sénégal",""
"1739390119-1144","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble Short","12 000CFA","Grand Dakar, Dakar, Sénégal",""
"1739390119-1145","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Tee-shirts","5 000CFA","Grand Dakar, Dakar, Sénégal",""
"1739390119-1146","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Lacoste Turque","8 000CFA","Grand Dakar, Dakar, Sénégal",""
"1739390119-1147","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble t-shirt short","8 500CFA","Dakar, Sénégal",""
"1739390119-1148","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble vêtements","12 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1149","https://sn.coinafrique.com/categorie/vetements-homme?page=106","T- shirt et caleçon","2 000CFA","Grand Yoff, Dakar, Sénégal",""
"1739390119-1150","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Kaki","650CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1151","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1152","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1153","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble débardeur + short","8 000CFA","Dakar, Sénégal",""
"1739390119-1154","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble t-shirt + short","9 000CFA","Dakar, Sénégal",""
"1739390119-1155","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble blouson","15 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1156","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Pantalon jeans","12 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1157","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Lacoste homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1158","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble blouson","25 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1159","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Polo Lacoste","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1160","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble polo + pantalon","18 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390119-1161","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble Polo","18 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390119-1162","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble Polo pantalon","18 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390119-1163","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble polo + pantalon","18 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390119-1164","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble polo pantalon","18 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390119-1165","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble polo + pantalon","18 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390119-1166","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble Polo","18 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390119-1167","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble Polo pantalon","18 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390119-1168","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Polo Lacoste","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1169","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Polo Lacoste","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1170","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Polo Lacoste","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1171","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Lacoste","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1172","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Chemises","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1173","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Chemises","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390119-1174","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Sous-vêtement et caleçons en coton","1 000CFA","Dakar, Sénégal",""
"1739390119-1175","https://sn.coinafrique.com/categorie/vetements-homme?page=106","T-shirt pur coton","2 000CFA","Dakar, Sénégal",""
"1739390119-1176","https://sn.coinafrique.com/categorie/vetements-homme?page=106","Ensemble vêtements","10 000CFA","Dakar, Sénégal",""
"1739390125-1177","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensembles","11 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1178","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensembles","11 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1179","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble vêtements homme","11 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1180","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensembles","11 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1181","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble","11 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1182","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensembles","4 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1183","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Pantalons","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1184","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1185","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Pantalons kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1186","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Pantalons Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1187","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1188","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1189","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Pantalons Kaki","12 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1190","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble t-shirt","8 000CFA","Dakar, Sénégal",""
"1739390125-1191","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble t-shirt - short","8 500CFA","Dakar, Sénégal",""
"1739390125-1192","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble t-shirt short","8 500CFA","Dakar, Sénégal",""
"1739390125-1193","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Vêtements homme","Prix sur demande","Dakar-Plateau, Dakar, Sénégal",""
"1739390125-1194","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Habits homme - femme","Prix sur demande","Dakar-Plateau, Dakar, Sénégal",""
"1739390125-1195","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Chemise wax","4 000CFA","Dakar, Sénégal",""
"1739390125-1196","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble Homme","12 000CFA","Yoff, Dakar, Sénégal",""
"1739390125-1197","https://sn.coinafrique.com/categorie/vetements-homme?page=105","T-shirt et boxer","2 000CFA","Grand Yoff, Dakar, Sénégal",""
"1739390125-1198","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Sous-vêtements","6 000CFA","Parcelle Assainies, Dakar, Sénégal",""
"1739390125-1199","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Tee-shirts en coton","2 000CFA","Cambérène, Dakar, Sénégal",""
"1739390125-1200","https://sn.coinafrique.com/categorie/vetements-homme?page=105","T shirt  / casquette","3 500CFA","Grand Yoff, Dakar, Sénégal",""
"1739390125-1201","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Habillement","Prix sur demande","Dakar, Sénégal",""
"1739390125-1202","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme","8 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1203","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme","8 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1204","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1205","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1206","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Chemises homme","8 000CFA","Dakar, Sénégal",""
"1739390125-1207","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Habits","Prix sur demande","Dakar-Plateau, Dakar, Sénégal",""
"1739390125-1208","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Habits","Prix sur demande","Dakar-Plateau, Dakar, Sénégal",""
"1739390125-1209","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme","Prix sur demande","Dakar, Sénégal",""
"1739390125-1210","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Boubou getzner  / 2 pièces","75 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1211","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Grand boubou getzner","100 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1212","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Caleçons 100% coton","5 000CFA","Sicap Liberté, Dakar, Sénégal",""
"1739390125-1213","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensembles Short","10 000CFA","Grand Dakar, Dakar, Sénégal",""
"1739390125-1214","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble pantalon","10 000CFA","Grand Dakar, Dakar, Sénégal",""
"1739390125-1215","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Débardeur - Cape","6 000CFA","Grand Dakar, Dakar, Sénégal",""
"1739390125-1216","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Vêtement Kaki","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1217","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Pantalons homme","6 500CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1218","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble pour homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1219","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Ensemble homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1220","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Vêtements homme","10 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1221","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Costume africain","35 000CFA","Dakar Plateau, Dakar, Sénégal",""
"1739390125-1222","https://sn.coinafrique.com/categorie/vetements-homme?page=105","T-shirt GT","Prix sur demande","Dakar, Sénégal",""
"1739390125-1223","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Débardeur homme","Prix sur demande","HLM, Dakar, Sénégal",""
"1739390125-1224","https://sn.coinafrique.com/categorie/vetements-homme?page=105","Tissus deux ton","Prix sur demande","Dakar, Sénégal",""
"1739390125-1225","https://sn.coinafrique.com/categorie/vetements-homme?page=105","T-shirt mixte","4 000CFA","Parcelle Assainies, Dakar, Sénégal",""
